customer_id,total_spend,avg_spend,total_bookings,avg_rating,total_cancellation,recency_days,churn,churn_probability
3084,119,119,1,4,0,134,1,0.99
3085,550,550,1,4.35,0,116,1,1
3086,59,59,1,2.6,0,190,1,1
3087,0,,0,4.6,0,331,1,1
3088,409,409,1,3,0,62,0,0.01
3089,119,119,1,3.2,0,233,1,1
3090,818,409,2,2.55,0,78,0,0.01
3091,4500,4500,1,4.6,0,30,0,0
3092,900,900,1,3.5,0,3,0,0
3093,119,119,1,4.7,0,245,1,0.99
3094,896,298.6666667,3,4.1,0,184,1,0.99
3095,749,749,1,3.3,0,347,1,1
3096,613,306.5,2,3.5,0,12,0,0
3097,277,277,1,4.15,0,237,1,1
3099,558,279,2,3.7,0,69,0,0
3100,429,429,1,3.2,0,32,0,0
3101,572,190.6666667,3,3.98,0,31,0,0
3102,90,90,1,3.25,0,163,1,1
3103,100,100,1,3.266666667,0,89,0,0.01
3104,0,,0,3.2,0,295,1,1
3105,1028,257,4,3.45,0,119,1,0.97
3106,469,234.5,2,4.1,0,244,1,1
3108,410,205,2,4.2,0,278,1,1
3109,1169,389.6666667,3,3.666666667,0,270,1,0.99
3111,0,,0,2.9,0,49,0,0
3112,0,,0,3.1,0,40,0,0
3113,548,274,2,2.75,0,154,1,0.98
3116,398,199,2,3.8,0,113,1,1
3117,799,799,1,2.9,0,99,1,1
3118,699,699,1,4.4,0,123,1,1
3119,4199,2099.5,2,3.7,0,10,0,0
3120,169,169,1,4.133333333,0,64,0,0
3121,1608,804,2,4.4,0,124,1,1
3122,269,269,1,4.033333333,0,86,0,0.01
3123,578,289,2,3.7,0,74,0,0
3125,6500,6500,1,4.1,0,73,0,0
3126,716,238.6666667,3,3.4,0,167,1,0.98
3128,1099,1099,1,4,0,107,1,1
3129,0,,0,2.8,0,35,0,0
3130,928,464,2,3.133333333,0,15,0,0
3132,1799,1799,1,4.4,0,157,1,1
3133,0,,0,3.9,0,21,0,0
3134,408,204,2,3.733333333,0,178,1,1
3135,3619,1809.5,2,3.7,0,25,0,0
3136,4649,2324.5,2,4.25,0,219,1,1
3137,919,459.5,2,4.4,0,230,1,1
3139,2046,511.5,4,3.56,0,115,1,1
3140,1585,792.5,2,3.3,0,71,0,0
3141,0,,0,4.8,0,39,0,0
3142,59,59,1,3.45,0,125,1,1
3143,578,192.6666667,3,3.275,0,52,0,0
3144,119,119,1,3.1,0,257,1,1
3145,149,74.5,2,3.55,0,30,0,0.01
3146,1918,959,2,3.45,0,194,1,1
3147,459,459,1,4.1,0,168,1,1
3148,1218,406,3,3.3,0,81,0,0
3149,119,119,1,3,0,127,1,0.98
3150,148,148,1,4.05,0,55,0,0
3151,386,193,2,3.166666667,0,21,0,0
3152,1200,1200,1,4.7,0,314,1,1
3153,1098,549,2,3.2,0,231,1,1
3154,0,,0,2.7,0,178,1,1
3155,239,239,1,3.366666667,0,96,1,1
3156,8049,2683,3,3.45,0,2,0,0
3158,1054,263.5,4,3.8,0,102,1,1
3159,299,299,1,3.2,0,281,1,1
3160,718,359,2,3.9,0,50,0,0
3161,550,550,1,3.95,0,15,0,0
3162,9200,9200,1,4.7,0,286,1,1
3163,1037,345.6666667,3,3.4,0,181,1,1
3165,549,274.5,2,3.766666667,0,111,1,1
3166,6000,6000,1,4.3,0,63,0,0
3167,279,279,1,2.5,0,241,1,1
3168,0,,0,4,0,67,0,0
3169,4917,1229.25,4,3.45,0,16,0,0
3170,1359,679.5,2,3.45,0,141,1,1
3171,0,,0,4.35,0,148,1,1
3172,1222,305.5,4,4.1,0,83,0,0
3173,750,750,1,4.7,0,187,1,1
3174,1508,1508,1,4.4,0,252,1,1
3175,0,,0,3.9,0,199,1,1
3176,2664,666,4,3.55,0,36,0,0
3178,6000,6000,1,4,0,75,0,0
3179,169,169,1,3.5,0,31,0,0.01
3180,1349,674.5,2,4.2,0,107,1,1
3181,119,119,1,4.7,0,232,1,0.99
3182,568,284,2,2.9,0,180,1,1
3183,269,269,1,4.4,0,226,1,1
3184,0,,0,3.1,0,54,0,0
3185,1017,339,3,3.7,0,7,0,0
3186,0,,0,3.95,0,46,0,0
3187,169,169,1,3.5,0,144,1,1
3188,857,428.5,2,3.166666667,0,121,1,1
3189,0,,0,3.8,0,230,1,1
3190,646,215.3333333,3,3.625,0,72,0,0
3191,378,189,2,3.55,0,173,1,1
3192,0,,0,4.05,0,94,1,1
3193,449,449,1,3.4,0,149,1,1
3194,179,89.5,2,3.5,0,177,1,1
3195,0,,0,4.8,0,308,1,1
3196,7949,3974.5,2,3.566666667,0,34,0,0
3197,668,334,2,4.05,0,108,1,1
3198,408,204,2,3.666666667,0,117,1,1
3199,119,119,1,3.866666667,0,70,0,0
3200,100,100,1,3.2,0,82,0,0
3201,64,64,1,3.433333333,0,47,0,0.01
3202,359,179.5,2,3.85,0,177,1,1
3203,2050,1025,2,3.966666667,0,160,1,1
3204,377,188.5,2,3.966666667,0,190,1,1
3205,0,,0,4.1,0,18,0,0
3206,2448,816,3,3.8,0,92,1,1
3207,75,75,1,3.9,0,46,0,0
3208,0,,0,4.6,0,126,1,1
3209,4258,1419.333333,3,3.95,0,209,1,1
3211,79,79,1,3.95,0,6,0,0
3212,99,99,1,3.8,0,163,1,1
3213,499,499,1,4.1,0,12,0,0
3214,0,,0,3.3,0,83,0,0
3216,500,500,1,3.8,0,164,1,1
3217,1034,258.5,4,3.66,0,76,0,0
3218,1758,879,2,3.9,0,98,1,1
3219,599,599,1,3.5,0,167,1,1
3220,2088,696,3,3.925,0,70,0,0
3221,0,,0,4.5,0,194,1,1
3222,756,378,2,4.3,0,94,1,1
3224,5245,1049,5,3.7,0,6,0,0
3228,599,599,1,4.6,0,210,1,1
3229,0,,0,3.6,0,190,1,1
3230,200,200,1,3.233333333,0,146,1,1
3231,1667,416.75,4,4,0,117,1,0.99
3232,858,429,2,3.75,0,149,1,1
3234,129,129,1,3.8,0,79,0,0.02
3235,6319,2106.333333,3,3.8,0,62,0,0
3236,878,292.6666667,3,3.633333333,0,171,1,0.99
3237,1198,599,2,4.15,0,36,0,0
3238,199,199,1,3.9,0,316,1,1
3239,3208,802,4,4.2,0,4,0,0
3240,1568,522.6666667,3,4.133333333,0,57,0,0
3241,3167,791.75,4,3.425,0,17,0,0
3242,110,110,1,4,0,68,0,0.04
3243,6669,3334.5,2,4.233333333,0,159,1,1
3244,868,434,2,3.25,0,55,0,0
3246,4000,4000,1,3.866666667,0,154,1,1
3247,499,499,1,3.1,0,32,0,0
3248,677,169.25,4,3.74,0,150,1,0.97
3249,0,,0,4.1,0,135,1,1
3250,139,139,1,2.75,0,55,0,0
3253,2917,729.25,4,3.94,0,26,0,0
3254,100,100,1,3,0,50,0,0
3255,1799,899.5,2,3.65,0,120,1,1
3256,1397,698.5,2,4.15,0,156,1,1
3257,2857,952.3333333,3,3.775,0,72,0,0.01
3258,2718,906,3,3.6,0,108,1,1
3259,148,74,2,4.333333333,0,61,0,0.01
3260,89,89,1,3.65,0,45,0,0
3261,263,131.5,2,4.666666667,0,95,1,0.98
3262,369,369,1,3.25,0,54,0,0
3263,318,159,2,4,0,148,1,1
3264,808,404,2,3.766666667,0,55,0,0
3265,1164,291,4,3.86,0,23,0,0
3266,499,499,1,2.9,0,94,1,1
3267,1799,1799,1,3.6,0,53,0,0
3268,910,910,1,3.3,0,35,0,0
3269,0,,0,3.4,0,207,1,1
3270,549,549,1,4.9,0,306,1,0.99
3271,350,350,1,3.5,0,182,1,1
3272,139,139,1,4.7,0,83,0,0.02
3273,169,169,1,2.5,0,67,0,0
3274,429,214.5,2,3.266666667,0,94,1,1
3275,469,469,1,3.95,0,126,1,1
3277,1611,537,3,3.533333333,0,94,1,1
3278,698,232.6666667,3,3.9,0,64,0,0
3279,269,269,1,4,0,297,1,1
3280,1099,549.5,2,4.7,0,288,1,0.99
3281,75,75,1,4.3,0,224,1,1
3282,139,139,1,3.5,0,152,1,1
3283,0,,0,2.7,0,126,1,1
3284,0,,0,2.6,0,90,0,0.03
3285,4639,2319.5,2,3.625,0,23,0,0
3286,468,234,2,3.6,0,172,1,1
3289,759,379.5,2,4.35,0,38,0,0.02
3290,0,,0,4.6,0,286,1,1
3291,0,,0,3.5,0,352,1,1
3292,0,,0,3.2,0,343,1,1
3293,50,50,1,4.35,0,164,1,1
3294,2726,681.5,4,3.85,0,89,0,0.03
3295,0,,0,3.55,0,55,0,0
3296,169,169,1,4.3,0,0,0,0
3297,1208,1208,1,4.2,0,99,1,1
3298,219,109.5,2,3.7,0,134,1,1
3299,179,179,1,4.6,0,9,0,0.01
3300,1277,425.6666667,3,3.82,0,80,0,0
3301,1703,851.5,2,3.1,0,1,0,0
3305,299,299,1,3.575,0,21,0,0
3306,857,285.6666667,3,3.4,0,53,0,0
3307,243,121.5,2,3.3,0,62,0,0
3308,1427,475.6666667,3,3.566666667,0,106,1,1
3309,8809,2936.333333,3,3.333333333,0,7,0,0
3310,4000,4000,1,4.6,0,260,1,0.99
3311,2118,1059,2,4.6,0,112,1,0.99
3313,0,,0,3.1,0,79,0,0
3314,400,400,1,4.35,0,106,1,1
3315,649,324.5,2,2.975,0,239,1,0.99
3317,419,209.5,2,3.15,0,119,1,1
3319,160,160,1,3.4,0,77,0,0.01
3320,3349,1116.333333,3,4.24,0,20,0,0
3321,210,210,1,4,0,101,1,1
3322,179,179,1,4.4,0,329,1,1
3323,688,344,2,3.1,0,5,0,0
3324,9699,4849.5,2,3.385714286,0,38,0,0
3325,119,119,1,4.3,0,226,1,1
3326,1499,1499,1,3,0,271,1,1
3327,139,139,1,3.15,0,145,1,1
3328,228,114,2,3.7,0,128,1,1
3329,0,,0,3.5,0,306,1,1
3330,719,359.5,2,3.933333333,0,231,1,0.99
3331,699,699,1,4.35,0,176,1,1
3332,0,,0,3.6,0,122,1,1
3334,8626,1725.2,5,4.02,0,145,1,0.98
3335,376,188,2,3.55,0,128,1,1
3336,1958,652.6666667,3,3,0,140,1,0.99
3338,658,219.3333333,3,3.833333333,0,37,0,0
3339,189,189,1,4.2,0,33,0,0
3340,269,269,1,4.1,0,176,1,1
3341,736,245.3333333,3,3.1,0,26,0,0
3342,0,,0,3.6,0,260,1,1
3343,3577,715.4,5,3.68,0,154,1,0.99
3345,50,50,1,2.9,0,116,1,1
3346,76,76,1,4,0,356,1,1
3347,7500,7500,1,3.8,0,5,0,0
3349,1348,449.3333333,3,3.65,0,8,0,0
3350,2249,1124.5,2,4.4,0,113,1,1
3351,4500,4500,1,4.4,0,356,1,1
3352,1217,243.4,5,3.84,0,45,0,0
3353,509,509,1,2.7,0,22,0,0
3354,0,,0,4.6,0,77,0,0
3355,799,799,1,2.8,0,78,0,0.03
3356,200,200,1,4.4,0,265,1,1
3358,45,45,1,4.2,0,262,1,1
3359,0,,0,3.65,0,25,0,0
3360,3499,1166.333333,3,4.233333333,0,82,0,0
3361,3117,779.25,4,3.35,0,27,0,0
3362,0,,0,3.8,0,54,0,0
3363,1199,1199,1,3.5,0,297,1,1
3364,288,144,2,3.35,0,52,0,0.03
3365,397,198.5,2,2.75,0,164,1,1
3366,169,169,1,3.4,0,225,1,1
3367,1918,959,2,3.2,0,176,1,1
3368,599,599,1,4.133333333,0,188,1,0.99
3369,1619,809.5,2,3.9,0,199,1,1
3370,299,299,1,4.5,0,171,1,1
3371,2109,1054.5,2,3.3,0,111,1,1
3372,189,94.5,2,3.75,0,29,0,0
3373,100,100,1,3.3,0,199,1,1
3374,649,649,1,3.6,0,8,0,0
3375,599,599,1,3.7,0,118,1,1
3376,818,409,2,3.6,0,83,0,0
3377,0,,0,3.4,0,280,1,1
3378,178,89,2,3.6,0,140,1,1
3379,0,,0,3.5,0,344,1,1
3380,110,110,1,4.35,0,46,0,0.03
3381,1099,549.5,2,3,0,5,0,0
3382,289,96.33333333,3,3.466666667,0,60,0,0
3383,578,289,2,3.633333333,0,42,0,0
3384,279,279,1,4.15,0,4,0,0
3385,698,349,2,3.7,0,84,0,0
3386,79,79,1,3.05,0,166,1,0.99
3387,0,,0,2.85,0,22,0,0
3388,50,50,1,3.5,0,320,1,1
3390,6559,3279.5,2,4.65,0,165,1,1
3391,1200,1200,1,4.5,0,170,1,1
3392,59,59,1,3.85,0,112,1,0.99
3393,1418,709,2,3.55,0,80,0,0
3394,4500,4500,1,3.8,0,29,0,0
3395,198,99,2,3.3,0,26,0,0.01
3396,7500,7500,1,4.1,0,356,1,0.98
3397,537,179,3,3.45,0,159,1,0.98
3398,149,149,1,3.65,0,34,0,0
3400,900,450,2,4.4,0,36,0,0
3401,0,,0,3.7,0,185,1,1
3402,50,50,1,4.8,0,81,0,0.01
3403,299,299,1,3.45,0,156,1,1
3405,119,119,1,2.9,0,266,1,1
3406,269,269,1,3.2,0,319,1,1
3408,199,199,1,4.633333333,0,125,1,1
3409,279,279,1,3.65,0,119,1,1
3410,1658,552.6666667,3,3.44,0,16,0,0
3411,587,195.6666667,3,3.466666667,0,123,1,0.99
3412,0,,0,3.7,0,71,0,0
3413,1167,389,3,3.833333333,0,116,1,1
3414,119,119,1,4.6,0,40,0,0.01
3415,1598,799,2,3.3,0,255,1,1
3416,119,119,1,4.2,0,240,1,1
3417,100,100,1,3.9,0,64,0,0
3418,599,599,1,4.2,0,103,1,1
3419,0,,0,3.3,0,353,1,1
3420,279,279,1,3.7,0,39,0,0
3421,4619,2309.5,2,4.4,0,186,1,1
3422,599,599,1,3.5,0,244,1,1
3423,389,194.5,2,4.6,0,56,0,0
3424,209,209,1,3.7,0,54,0,0
3425,119,119,1,3.1,0,44,0,0
3426,610,305,2,3.95,0,42,0,0
3427,408,204,2,4.35,0,98,1,0.99
3428,6834,1708.5,4,3.5,0,108,1,1
3429,425,212.5,2,3.35,0,259,1,1
3430,219,219,1,4,0,42,0,0
3431,169,84.5,2,4.2,0,103,1,0.99
3432,319,319,1,4.35,0,45,0,0.02
3433,9418,2354.5,4,3.825,0,26,0,0.01
3434,10157,2539.25,4,3.8,0,106,1,0.98
3435,269,269,1,4.2,0,133,1,1
3437,878,439,2,3.75,0,152,1,1
3438,1058,529,2,3.85,0,121,1,1
3440,0,,0,3.1,0,253,1,1
3442,279,279,1,4.4,0,176,1,1
3443,488,244,2,3.766666667,0,28,0,0
3444,575,143.75,4,4.15,0,32,0,0.01
3445,1699,849.5,2,4.9,0,303,1,0.98
3446,2500,2500,1,4.6,0,33,0,0
3447,0,,0,3,0,100,1,1
3448,1365,455,3,3.516666667,0,114,1,1
3449,1248,624,2,4.2,0,172,1,1
3450,369,369,1,4.6,0,95,1,1
3451,6599,3299.5,2,3.2,0,173,1,1
3452,358,179,2,3.333333333,0,110,1,0.98
3453,0,,0,3.8,0,162,1,1
3454,1028,342.6666667,3,3.833333333,0,120,1,1
3455,598,299,2,3.8,0,204,1,1
3456,110,110,1,4.3,0,203,1,1
3457,6000,6000,1,4.4,0,81,0,0
3459,1627,542.3333333,3,3.566666667,0,62,0,0.01
3460,505,505,1,3.6,0,7,0,0
3461,508,169.3333333,3,3.466666667,0,2,0,0.01
3462,258,129,2,2.8,0,107,1,1
3463,887,295.6666667,3,4.46,0,121,1,1
3466,516,258,2,3.92,0,76,0,0
3467,1699,1699,1,4.05,0,100,1,0.99
3468,2586,646.5,4,4.325,0,31,0,0
3469,2179,544.75,4,3.225,0,68,0,0
3470,119,119,1,3.15,0,17,0,0
3472,1518,759,2,4,0,140,1,1
3474,4449,2224.5,2,3.366666667,0,47,0,0
3475,468,234,2,3.95,0,32,0,0
3476,269,269,1,4.3,0,319,1,1
3477,400,400,1,4.1,0,212,1,1
3478,4000,4000,1,2.85,0,147,1,0.99
3479,4799,2399.5,2,2.95,0,78,0,0
3480,257,257,1,3.2,0,113,1,1
3482,258,129,2,3.74,0,87,0,0
3483,3949,1974.5,2,4.15,0,39,0,0
3485,200,200,1,3.55,0,118,1,1
3486,79,79,1,2.8,0,14,0,0
3487,110,110,1,3.6,0,134,1,1
3488,998,499,2,3.15,0,259,1,1
3489,1299,1299,1,3.733333333,0,109,1,1
3490,718,359,2,2.85,0,77,0,0
3491,139,139,1,3.45,0,80,0,0.01
3492,618,206,3,3.775,0,33,0,0
3493,13840,4613.333333,3,4.375,0,128,1,1
3494,548,274,2,3.7,0,107,1,1
3495,1699,1699,1,4.1,0,182,1,1
3496,119,119,1,2.7,0,11,0,0
3497,627,209,3,3.766666667,0,314,1,1
3500,7500,3750,2,3.8,0,58,0,0
3501,727,242.3333333,3,3.475,0,16,0,0
3502,849,424.5,2,4.15,0,169,1,1
3503,6949,3474.5,2,4.1,0,136,1,1
3504,1018,254.5,4,3.5,0,21,0,0
3505,918,459,2,3.65,0,192,1,1
3506,699,233,3,3.725,0,59,0,0
3507,269,134.5,2,3.5,0,24,0,0
3508,999,999,1,3.1,0,240,1,0.99
3509,100,100,1,4.7,0,286,1,1
3510,0,,0,4.6,0,66,0,0
3511,388,194,2,4.15,0,149,1,1
3512,826,275.3333333,3,3.3,0,3,0,0.01
3513,499,499,1,3.6,0,65,0,0
3514,1107,369,3,3.7,0,44,0,0.01
3516,89,89,1,2.6,0,281,1,1
3518,6984,1396.8,5,3.883333333,0,180,1,0.99
3519,119,119,1,4.7,0,152,1,0.99
3520,334,167,2,3.15,0,192,1,0.99
3521,800,800,1,4.8,0,167,1,0.99
3523,0,,0,3.6,0,151,1,1
3524,50,50,1,3.633333333,0,55,0,0
3525,588,196,3,4.233333333,0,130,1,1
3526,0,,0,4.8,0,80,0,0.01
3527,2068,689.3333333,3,3.9,0,80,0,0
3528,299,299,1,3.4,0,16,0,0
3529,369,369,1,2.8,0,236,1,1
3530,919,306.3333333,3,3.966666667,0,126,1,1
3532,15567,3113.4,5,3.616666667,0,164,1,0.97
3533,798,399,2,3.55,0,241,1,1
3535,0,,0,3.666666667,0,258,1,1
3536,550,550,1,3.8,0,59,0,0
3537,5417,1805.666667,3,4.333333333,0,208,1,0.99
3538,319,319,1,4.4,0,266,1,1
3539,1050,525,2,3.566666667,0,89,0,0.01
3540,1200,1200,1,3.85,0,144,1,1
3541,400,400,1,3.733333333,0,80,0,0.02
3542,1799,899.5,2,3.55,0,242,1,1
3544,0,,0,3.933333333,0,123,1,1
3545,149,149,1,3.3,0,135,1,0.99
3546,1318,439.3333333,3,4.375,0,142,1,0.99
3547,1866,466.5,4,2.975,0,52,0,0
3548,279,279,1,3.55,0,138,1,1
3549,1699,1699,1,3.6,0,267,1,1
3550,298,149,2,3.266666667,0,114,1,0.99
3551,1796,449,4,3.8,0,134,1,0.99
3552,2299,1149.5,2,3.3,0,72,0,0
3553,279,279,1,4.8,0,89,0,0.03
3554,3500,3500,1,3.4,0,103,1,1
3555,210,210,1,4.3,0,45,0,0.01
3556,199,199,1,3.78,0,0,0,0
3557,2199,1099.5,2,4.366666667,0,72,0,0.01
3558,1028,342.6666667,3,3.133333333,0,20,0,0
3559,739,369.5,2,3.95,0,257,1,1
3560,1299,1299,1,3.566666667,0,89,0,0
3561,8000,4000,2,3.65,0,23,0,0
3562,900,900,1,4.7,0,288,1,1
3563,4018,1339.333333,3,4.033333333,0,200,1,1
3564,119,119,1,3.8,0,154,1,1
3565,89,89,1,4.35,0,276,1,1
3566,1373,343.25,4,3.525,0,39,0,0
3567,749,749,1,3.733333333,0,131,1,1
3568,750,750,1,4.3,0,280,1,1
3569,0,,0,4.8,0,329,1,1
3570,100,100,1,3.4,0,9,0,0
3571,508,169.3333333,3,3.933333333,0,18,0,0
3572,3500,3500,1,2.9,0,340,1,0.99
3573,0,,0,4.2,0,101,1,1
3575,0,,0,3.833333333,0,19,0,0
3578,604,302,2,3.85,0,88,0,0
3579,0,,0,2.8,0,323,1,1
3580,0,,0,4.5,0,337,1,1
3581,2308,769.3333333,3,3.52,0,8,0,0
3582,0,,0,4.4,0,51,0,0.01
3583,4798,1599.333333,3,4.733333333,0,86,0,0
3584,2206,1103,2,3.5,0,9,0,0
3587,13968,3492,4,3.66,0,15,0,0.01
3588,223,223,1,4.75,0,145,1,0.99
3589,0,,0,4.4,0,240,1,1
3590,239,119.5,2,4.4,0,116,1,0.98
3591,838,419,2,3.666666667,0,275,1,0.99
3593,648,324,2,3.9,0,35,0,0
3594,299,299,1,3.8,0,264,1,1
3595,169,169,1,3.4,0,331,1,1
3596,500,500,1,3.25,0,258,1,1
3597,339,169.5,2,3.166666667,0,38,0,0.01
3598,139,139,1,3.7,0,285,1,1
3599,0,,0,4.6,0,63,0,0
3600,200,200,1,3.45,0,129,1,1
3601,845,211.25,4,4.14,0,2,0,0.02
3602,149,149,1,4.1,0,364,1,1
3604,1778,592.6666667,3,3.4,0,120,1,1
3605,179,179,1,2.6,0,304,1,0.98
3606,3798,1266,3,4.38,0,8,0,0
3607,6604,2201.333333,3,3.125,0,35,0,0
3608,1278,639,2,4.025,0,103,1,1
3610,149,74.5,2,3.8,0,25,0,0
3611,150,150,1,4.6,0,6,0,0.02
3612,0,,0,4.25,0,116,1,1
3613,517,172.3333333,3,3.875,0,65,0,0.01
3614,119,119,1,4.4,0,58,0,0.01
3615,169,169,1,3.4,0,148,1,1
3616,4669,2334.5,2,4.15,0,158,1,1
3617,1997,665.6666667,3,4.166666667,0,61,0,0.01
3618,1137,379,3,4.233333333,0,3,0,0
3619,0,,0,4.8,0,147,1,1
3620,304,152,2,4,0,132,1,1
3621,758,379,2,3.8,0,169,1,1
3622,0,,0,4.7,0,352,1,1
3623,0,,0,2.8,0,87,0,0
3624,78,78,1,3.9,0,134,1,0.99
3625,8098,2699.333333,3,4.133333333,0,11,0,0
3626,139,139,1,3.85,0,7,0,0.01
3628,79,79,1,4.6,0,256,1,1
3629,509,509,1,4.3,0,262,1,1
3630,500,500,1,3.95,0,26,0,0
3631,0,,0,4.5,0,194,1,1
3632,439,219.5,2,3.6,0,259,1,1
3633,0,,0,4.4,0,92,1,0.99
3634,507,507,1,3.9,0,281,1,1
3635,399,399,1,4.15,0,176,1,1
3636,986,197.2,5,3.38,0,37,0,0
3637,106,106,1,3.75,0,140,1,1
3639,119,119,1,2.6,0,55,0,0.02
3640,628,209.3333333,3,4.066666667,0,112,1,1
3641,1500,1500,1,3.6,0,336,1,1
3642,0,,0,2.55,0,285,1,1
3643,708,708,1,4.7,0,151,1,1
3645,394,131.3333333,3,3.9,0,197,1,0.97
3646,279,279,1,4.6,0,257,1,1
3648,269,269,1,4.6,0,35,0,0
3649,1203,401,3,4.1,0,114,1,1
3651,129,129,1,3.6,0,179,1,0.98
3652,1127,281.75,4,3.44,0,48,0,0
3653,4000,4000,1,3.7,0,247,1,1
3654,368,184,2,3.066666667,0,112,1,1
3655,298,149,2,4.233333333,0,57,0,0.03
3656,79,79,1,2.8,0,362,1,1
3657,2007,669,3,3.775,0,23,0,0.01
3658,369,369,1,4.066666667,0,14,0,0.04
3659,2307,769,3,3.866666667,0,146,1,1
3660,2606,651.5,4,4.433333333,0,22,0,0
3661,257,128.5,2,3.066666667,0,131,1,1
3662,0,,0,3.5,0,154,1,1
3665,1758,439.5,4,4.125,0,57,0,0
3666,179,179,1,4.15,0,100,1,0.99
3667,4568,1522.666667,3,3.7,0,37,0,0
3668,765,382.5,2,3.4,0,6,0,0
3669,199,199,1,3,0,3,0,0
3670,78,78,1,3.4,0,70,0,0.01
3671,764,254.6666667,3,3.4,0,314,1,0.97
3672,809,404.5,2,3.55,0,27,0,0
3674,1299,649.5,2,3.866666667,0,46,0,0.01
3675,10497,2624.25,4,3.46,0,9,0,0
3676,1199,1199,1,3.2,0,265,1,1
3677,1799,899.5,2,3.8,0,25,0,0
3678,150,150,1,2.6,0,257,1,0.98
3679,767,383.5,2,3.6,0,204,1,0.99
3680,449,449,1,3.3,0,356,1,1
3681,159,159,1,2.933333333,0,39,0,0.01
3682,1199,1199,1,3.6,0,347,1,1
3684,100,100,1,4.8,0,241,1,1
3685,79,79,1,3.95,0,296,1,1
3686,3552,592,6,3.583333333,0,107,1,0.98
3687,10500,5250,2,3.4,0,192,1,0.98
3689,649,649,1,3,0,34,0,0.01
3690,999,999,1,3.65,0,224,1,1
3691,200,200,1,3.9,0,53,0,0
3692,4809,2404.5,2,3.8,0,200,1,0.99
3693,198,99,2,2.75,0,231,1,0.99
3694,119,119,1,4.5,0,362,1,1
3695,1747,873.5,2,4.45,0,250,1,1
3696,2316,772,3,4.3,0,0,0,0
3697,0,,0,3.7,0,44,0,0
3699,499,499,1,4.5,0,43,0,0.01
3700,637,212.3333333,3,4.3,0,137,1,1
3701,914,457,2,4.5,0,51,0,0
3702,4500,4500,1,3.1,0,107,1,1
3703,7068,2356,3,4.4,0,169,1,0.99
3704,78,78,1,3.3,0,232,1,1
3705,499,499,1,3.85,0,63,0,0
3707,800,800,1,3.7,0,5,0,0
3708,6185,1030.833333,6,3.75,0,202,1,0.99
3709,0,,0,3.3,0,119,1,1
3710,238,119,2,3.3,0,13,0,0
3711,178,89,2,3.533333333,0,168,1,1
3712,0,,0,4.7,0,100,1,0.99
3713,1429,357.25,4,4.375,0,68,0,0
3714,0,,0,3,0,237,1,1
3715,0,,0,3.4,0,1,0,0
3716,0,,0,2.7,0,354,1,1
3717,550,550,1,3.966666667,0,72,0,0
3719,1686,421.5,4,4.3,0,28,0,0
3720,308,154,2,3.4,0,174,1,1
3721,4000,4000,1,2.5,0,32,0,0.01
3722,119,119,1,4,0,93,1,0.97
3723,248,124,2,4.366666667,0,43,0,0
3724,699,699,1,4.4,0,291,1,1
3725,310,155,2,3,0,51,0,0.01
3726,100,100,1,4.8,0,242,1,1
3727,254,127,2,3.75,0,157,1,1
3729,9200,9200,1,4.85,0,5,0,0.02
3730,628,314,2,4.5,0,43,0,0
3731,799,799,1,3.6,0,275,1,1
3732,0,,0,3.75,0,86,0,0
3733,199,199,1,3.5,0,43,0,0
3734,495,247.5,2,3.333333333,0,85,0,0
3735,228,114,2,3.833333333,0,94,1,1
3736,119,119,1,4.6,0,325,1,0.99
3737,548,274,2,3.65,0,136,1,1
3738,5187,1729,3,3.8,0,63,0,0
3739,0,,0,3.3,0,23,0,0
3740,549,549,1,3.2,0,17,0,0
3741,1468,489.3333333,3,3.766666667,0,150,1,1
3742,148,148,1,3.5,0,166,1,0.99
3743,253,126.5,2,4,0,255,1,1
3744,750,750,1,3.3,0,218,1,1
3745,9124,1824.8,5,3.72,0,6,0,0
3746,578,192.6666667,3,3.566666667,0,183,1,0.99
3747,1444,481.3333333,3,3.733333333,0,31,0,0
3748,0,,0,3.8,0,274,1,1
3749,760,253.3333333,3,4.233333333,0,29,0,0.01
3750,6276,2092,3,4.2,0,252,1,1
3752,100,100,1,3.5,0,200,1,1
3754,199,199,1,3.9,0,161,1,1
3756,926,308.6666667,3,3.875,0,76,0,0
3757,157,157,1,4.8,0,271,1,1
3758,2500,2500,1,3.4,0,302,1,1
3759,100,100,1,3.7,0,245,1,1
3760,659,329.5,2,2.85,0,137,1,1
3761,328,109.3333333,3,3.46,0,12,0,0
3762,499,499,1,2.6,0,220,1,0.99
3763,909,303,3,3.633333333,0,48,0,0.01
3764,499,499,1,4.1,0,128,1,0.98
3765,4500,4500,1,2.8,0,114,1,1
3766,150,150,1,4.1,0,144,1,1
3767,668,334,2,3.2,0,238,1,1
3768,449,449,1,3.7,0,39,0,0
3769,499,499,1,2.9,0,251,1,1
3772,957,319,3,3.7,0,20,0,0
3773,2537,845.6666667,3,4.0625,0,28,0,0
3774,976,244,4,3.56,0,53,0,0.01
3775,100,100,1,4.35,0,115,1,1
3776,1838,919,2,3.8,0,134,1,0.99
3777,198,99,2,3.35,0,168,1,1
3778,150,150,1,3.2,0,145,1,0.99
3779,1698,849,2,4.133333333,0,58,0,0
3780,0,,0,3.066666667,0,58,0,0.01
3781,6100,3050,2,3.45,0,315,1,1
3782,4678,1559.333333,3,4.133333333,0,137,1,0.99
